Scan_source,Scan_target,X,Y,Z,Rotation_X,Rotation_Y,Rotation_Z
Scan_2_20241101_160358_Transformed.ply,Scan_1_20241101_160358_Transformed.ply,-0.00017807658759299804,-0.004756649467861977,-0.009169554547237153,-1.1283300935686753,-1.0645323939747156,0.15654620689521848
Scan_3_20241101_160358_Transformed.ply,Scan_1_20241101_160358_Transformed.ply,0.0015292639032971635,0.0031396888968524862,-0.0025353276068928636,-0.7156266856515762,-2.178389680596197,-1.0657484615454265
Scan_4_20241101_160358_Transformed.ply,Scan_1_20241101_160358_Transformed.ply,-0.006420577332663201,-0.025892629440909764,-0.027684731798648388,-1.8094266482330352,-2.075837776894525,2.253003612343487
