x,y,z,rotation
0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.4999985307179587,0.3999999999973015,0.0,1.5708
0.4999985307179587,0.7999999999973015,0.0,0.0
-1.4692786681758108e-06,0.7999981633947498,0.0,1.5708
-0.5000014692786682,0.7999981633947498,0.0,0.0
-0.49999999999662686,0.3999981633974483,0.0,1.5708
-0.49999999999662686,-1.836602551708033e-06,0.0,0.0
0.0,-3.4746138529318654e-17,0.0,1.5708
