Scan_source,Scan_target,X,Y,Z,Rotation_X,Rotation_Y,Rotation_Z
scans\Scan_2_20241030_115459_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.02784046140900326,-0.010538190441853801,-0.011113661125849656,-1.1653610133495658,-0.8026256637657012,0.3158114557979848
scans\Scan_3_20241030_115628_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.045313472257875596,-0.016587833159828286,-0.007992585266080682,-0.3574566886399279,-1.0218148015612418,0.0959652377539784
scans\Scan_4_20241030_115841_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.03779860508807424,-0.005441411085026343,-0.027720756836618024,-2.5991664963776886,0.008342058411953547,3.124033328035222
scans\Scan_5_20241030_120116_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.00027417695812860765,0.005180375344850149,-0.011903857234826596,-3.5172292357409694,0.5136561720491669,2.3544762669197143
scans\Scan_6_20241030_120229_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,-0.008602600839304357,0.01454569833887876,-0.010265623094785044,-2.703513135177443,0.436623455410176,1.8914909601664056
scans\Scan_7_20241030_120332_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,-0.02489024045630055,0.01615690901359084,-0.014221082501902713,-3.0902228878281783,1.3456464163629285,2.0368542450864573
scans\Scan_8_20241030_120530_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,-0.04213760657054325,0.012259040964977656,-0.030243357029916713,-3.8092100174095758,2.107258792383161,4.1024224777152805
