Scan_source,Scan_target,X,Y,Z,Rotation_X,Rotation_Y,Rotation_Z
scans\Scan_2_20241030_115459_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.02784046140900339,-0.010538190441853827,-0.011113661125849498,-1.1653610133495544,-0.8026256637657049,0.31581145579796316
scans\Scan_3_20241030_115628_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.045313472257729005,-0.016587833159796974,-0.007992585265669365,-0.3574566886597234,-1.0218148015721704,0.09596523768525256
scans\Scan_4_20241030_115841_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.03779860508118367,-0.005441411073944153,-0.027720756868246654,-2.5991664972851525,0.008342058982670509,3.1240333323243856
scans\Scan_5_20241030_120116_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,0.00027417686038131914,0.005180375370926755,-0.011903857213819372,-3.517229249050074,0.5136561750466073,2.354476265538319
scans\Scan_6_20241030_120229_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,-0.00860260088192582,0.014545698359967161,-0.010265623043239136,-2.7035131442512044,0.4366234588825167,1.891490955335616
scans\Scan_7_20241030_120332_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,-0.02489024049531217,0.01615690907084795,-0.014221082328950677,-3.090222897102607,1.3456464131397854,2.036854226211731
scans\Scan_8_20241030_120530_filtered.ply,scans\Scan_1_20241030_115156_filtered.ply,-0.04213760646633611,0.01225904093659594,-0.0302433563912206,-3.80921001077887,2.107258766861976,4.102422429246654
